Record Length,2.500000e+03,,  -0.000001300000,   3.24000,
Sample Interval,1.000000e-08,,  -0.000001290000,   3.28000,
Trigger Point,1.300000000000e+02,,  -0.000001280000,   3.28000,
,,,  -0.000001270000,   3.30000,
,,,  -0.000001260000,   3.28000,
,,,  -0.000001250000,   3.26000,
Source,CH1,,  -0.000001240000,   3.28000,
Vertical Units,V,,  -0.000001230000,   3.28000,
Vertical Scale,5.000000e-01,,  -0.000001220000,   3.30000,
Vertical Offset,-1.680000e+00,,  -0.000001210000,   3.30000,
Horizontal Units,s,,  -0.000001200000,   3.28000,
Horizontal Scale,2.500000e-06,,  -0.000001190000,   3.28000,
Pt Fmt,Y,,  -0.000001180000,   3.28000,
Yzero,0.000000e+00,,  -0.000001170000,   3.28000,
Probe Atten,1.000000e+01,,  -0.000001160000,   3.26000,
Model Number,TDS1002B,,  -0.000001150000,   3.26000,
Serial Number,C030480,,  -0.000001140000,   3.28000,
Firmware Version,FV:v22.13,,  -0.000001130000,   3.28000,
,,,-00.000001120000,   3.28000,
,,,-00.000001110000,   3.26000,
,,,-00.000001100000,   3.26000,
,,,-00.000001090000,   3.26000,
,,,-00.000001080000,   3.26000,
,,,-00.000001070000,   3.32000,
,,,-00.000001060000,   3.28000,
,,,-00.000001050000,   3.28000,
,,,-00.000001040000,   3.30000,
,,,-00.000001030000,   3.26000,
,,,-00.000001020000,   3.30000,
,,,-00.000001010000,   3.30000,
,,,-00.000001000000,   3.30000,
,,,-00.000000990000,   3.26000,
,,,-00.000000980000,   3.28000,
,,,-00.000000970000,   3.28000,
,,,-00.000000960000,   3.28000,
,,,-00.000000950000,   3.30000,
,,,-00.000000940000,   3.32000,
,,,-00.000000930000,   3.26000,
,,,-00.000000920000,   3.26000,
,,,-00.000000910000,   3.30000,
,,,-00.000000900000,   3.28000,
,,,-00.000000890000,   3.30000,
,,,-00.000000880000,   3.24000,
,,,-00.000000870000,   3.26000,
,,,-00.000000860000,   3.26000,
,,,-00.000000850000,   3.28000,
,,,-00.000000840000,   3.28000,
,,,-00.000000830000,   3.30000,
,,,-00.000000820000,   3.24000,
,,,-00.000000810000,   3.26000,
,,,-00.000000800000,   3.30000,
,,,-00.000000790000,   3.32000,
,,,-00.000000780000,   3.30000,
,,,-00.000000770000,   3.28000,
,,,-00.000000760000,   3.30000,
,,,-00.000000750000,   3.30000,
,,,-00.000000740000,   3.28000,
,,,-00.000000730000,   3.28000,
,,,-00.000000720000,   3.30000,
,,,-00.000000710000,   3.28000,
,,,-00.000000700000,   3.30000,
,,,-00.000000690000,   3.30000,
,,,-00.000000680000,   3.28000,
,,,-00.000000670000,   3.28000,
,,,-00.000000660000,   3.32000,
,,,-00.000000650000,   3.26000,
,,,-00.000000640000,   3.26000,
,,,-00.000000630000,   3.24000,
,,,-00.000000620000,   3.28000,
,,,-00.000000610000,   3.26000,
,,,-00.000000600000,   3.26000,
,,,-00.000000590000,   3.28000,
,,,-00.000000580000,   3.28000,
,,,-00.000000570000,   3.26000,
,,,-00.000000560000,   3.30000,
,,,-00.000000550000,   3.28000,
,,,-00.000000540000,   3.28000,
,,,-00.000000530000,   3.28000,
,,,-00.000000520000,   3.28000,
,,,-00.000000510000,   3.26000,
,,,-00.000000500000,   3.32000,
,,,-00.000000490000,   3.30000,
,,,-00.000000480000,   3.30000,
,,,-00.000000470000,   3.30000,
,,,-00.000000460000,   3.26000,
,,,-00.000000450000,   3.28000,
,,,-00.000000440000,   3.28000,
,,,-00.000000430000,   3.30000,
,,,-00.000000420000,   3.28000,
,,,-00.000000410000,   3.28000,
,,,-00.000000400000,   3.28000,
,,,-00.000000390000,   3.26000,
,,,-00.000000380000,   3.26000,
,,,-00.000000370000,   3.28000,
,,,-00.000000360000,   3.24000,
,,,-00.000000350000,   3.28000,
,,,-00.000000340000,   3.26000,
,,,-00.000000330000,   3.24000,
,,,-00.000000320000,   3.28000,
,,,-00.000000310000,   3.28000,
,,,-00.000000300000,   3.28000,
,,,-00.000000290000,   3.30000,
,,,-00.000000280000,   3.30000,
,,,-00.000000270000,   3.28000,
,,,-00.000000260000,   3.26000,
,,,-00.000000250000,   3.28000,
,,,-00.000000240000,   3.28000,
,,,-00.000000230000,   3.30000,
,,,-00.000000220000,   3.30000,
,,,-00.000000210000,   3.28000,
,,,-00.000000200000,   3.26000,
,,,-00.000000190000,   3.30000,
,,,-00.000000180000,   3.30000,
,,,-00.000000170000,   3.28000,
,,,-00.000000160000,   3.24000,
,,,-00.000000150000,   3.28000,
,,,-00.000000140000,   3.28000,
,,,-00.000000130000,   3.26000,
,,,-00.000000120000,   3.28000,
,,,-00.000000110000,   3.24000,
,,,-00.000000100000,   3.24000,
,,,-00.000000090000,   3.28000,
,,,-00.000000080000,   3.30000,
,,,-00.000000070000,   3.28000,
,,,-00.000000060000,   3.26000,
,,,-00.000000050000,   3.26000,
,,,-00.000000040000,   3.30000,
,,,-00.000000030000,   3.26000,
,,,-00.000000020000,   3.30000,
,,,-00.000000010000,   3.28000,
,,,-00.000000000000,   3.26000,
,,,00.000000010000,   3.28000,
,,,00.000000020000,   3.28000,
,,,00.000000030000,   3.28000,
,,,00.000000040000,   3.26000,
,,,00.000000050000,   2.10000,
,,,00.000000060000,   1.62000,
,,,00.000000070000,   1.00000,
,,,00.000000080000,   0.62000,
,,,00.000000090000,   0.44000,
,,,00.000000100000,   0.28000,
,,,00.000000110000,   0.18000,
,,,00.000000120000,   0.14000,
,,,00.000000130000,   0.06000,
,,,00.000000140000,   0.02000,
,,,00.000000150000,   0.06000,
,,,00.000000160000,   0.04000,
,,,00.000000170000,   0.04000,
,,,00.000000180000,   0.04000,
,,,00.000000190000,   0.04000,
,,,00.000000200000,   0.04000,
,,,00.000000210000,   0.06000,
,,,00.000000220000,   0.04000,
,,,00.000000230000,   0.04000,
,,,00.000000240000,   0.04000,
,,,00.000000250000,   0.06000,
,,,00.000000260000,   0.02000,
,,,00.000000270000,   0.04000,
,,,00.000000280000,   0.02000,
,,,00.000000290000,   0.02000,
,,,00.000000300000,   0.02000,
,,,00.000000310000,   0.04000,
,,,00.000000320000,   0.04000,
,,,00.000000330000,   0.02000,
,,,00.000000340000,   0.02000,
,,,00.000000350000,   0.02000,
,,,00.000000360000,   0.00000,
,,,00.000000370000,   0.02000,
,,,00.000000380000,   0.06000,
,,,00.000000390000,   0.04000,
,,,00.000000400000,  -0.02000,
,,,00.000000410000,   0.02000,
,,,00.000000420000,   0.02000,
,,,00.000000430000,   0.02000,
,,,00.000000440000,   0.02000,
,,,00.000000450000,   0.04000,
,,,00.000000460000,   0.04000,
,,,00.000000470000,   0.04000,
,,,00.000000480000,   0.04000,
,,,00.000000490000,   0.02000,
,,,00.000000500000,   0.04000,
,,,00.000000510000,  -0.02000,
,,,00.000000520000,   0.00000,
,,,00.000000530000,   0.00000,
,,,00.000000540000,   0.02000,
,,,00.000000550000,   0.06000,
,,,00.000000560000,   0.04000,
,,,00.000000570000,   0.02000,
,,,00.000000580000,   0.02000,
,,,00.000000590000,   0.02000,
,,,00.000000600000,   0.04000,
,,,00.000000610000,   0.02000,
,,,00.000000620000,   0.00000,
,,,00.000000630000,   0.04000,
,,,00.000000640000,   0.02000,
,,,00.000000650000,   0.04000,
,,,00.000000660000,   0.02000,
,,,00.000000670000,   0.02000,
,,,00.000000680000,   0.04000,
,,,00.000000690000,   0.00000,
,,,00.000000700000,   0.04000,
,,,00.000000710000,   0.04000,
,,,00.000000720000,   0.02000,
,,,00.000000730000,   0.04000,
,,,00.000000740000,   0.02000,
,,,00.000000750000,   0.04000,
,,,00.000000760000,   0.06000,
,,,00.000000770000,   0.02000,
,,,00.000000780000,   0.00000,
,,,00.000000790000,   0.00000,
,,,00.000000800000,   0.04000,
,,,00.000000810000,   0.06000,
,,,00.000000820000,   0.06000,
,,,00.000000830000,   0.08000,
,,,00.000000840000,   0.02000,
,,,00.000000850000,   0.04000,
,,,00.000000860000,   0.02000,
,,,00.000000870000,   0.02000,
,,,00.000000880000,   0.08000,
