Record Length,2.500000e+03,,  -0.000010800000,   3.28000,
Sample Interval,4.000000e-08,,  -0.000010760000,   3.26000,
Trigger Point,2.700000000000e+02,,  -0.000010720000,   3.30000,
,,,  -0.000010680000,   3.32000,
,,,  -0.000010640000,   3.28000,
,,,  -0.000010600000,   3.28000,
Source,CH1,,  -0.000010560000,   3.26000,
Vertical Units,V,,  -0.000010520000,   3.30000,
Vertical Scale,5.000000e-01,,  -0.000010480000,   3.28000,
Vertical Offset,-1.680000e+00,,  -0.000010440000,   3.28000,
Horizontal Units,s,,  -0.000010400000,   3.30000,
Horizontal Scale,1.000000e-05,,  -0.000010360000,   3.24000,
Pt Fmt,Y,,  -0.000010320000,   3.26000,
Yzero,0.000000e+00,,  -0.000010280000,   3.28000,
Probe Atten,1.000000e+01,,  -0.000010240000,   3.28000,
Model Number,TDS1002B,,  -0.000010200000,   3.28000,
Serial Number,C030480,,  -0.000010160000,   3.26000,
Firmware Version,FV:v22.13,,  -0.000010120000,   3.30000,
,,,-00.000010080000,   3.26000,
,,,-00.000010040000,   3.28000,
,,,-00.000010000000,   3.30000,
,,,-00.000009960000,   3.28000,
,,,-00.000009920000,   3.30000,
,,,-00.000009880000,   3.26000,
,,,-00.000009840000,   3.28000,
,,,-00.000009800000,   3.28000,
,,,-00.000009760000,   3.28000,
,,,-00.000009720000,   3.28000,
,,,-00.000009680000,   3.30000,
,,,-00.000009640000,   3.28000,
,,,-00.000009600000,   3.28000,
,,,-00.000009560000,   3.30000,
,,,-00.000009520000,   3.28000,
,,,-00.000009480000,   3.28000,
,,,-00.000009440000,   3.30000,
,,,-00.000009400000,   3.28000,
,,,-00.000009360000,   3.30000,
,,,-00.000009320000,   3.28000,
,,,-00.000009280000,   3.28000,
,,,-00.000009240000,   3.24000,
,,,-00.000009200000,   3.28000,
,,,-00.000009160000,   3.28000,
,,,-00.000009120000,   3.26000,
,,,-00.000009080000,   3.28000,
,,,-00.000009040000,   3.26000,
,,,-00.000009000000,   3.26000,
,,,-00.000008960000,   3.28000,
,,,-00.000008920000,   3.26000,
,,,-00.000008880000,   3.26000,
,,,-00.000008840000,   3.26000,
,,,-00.000008800000,   3.32000,
,,,-00.000008760000,   3.28000,
,,,-00.000008720000,   3.28000,
,,,-00.000008680000,   3.28000,
,,,-00.000008640000,   3.24000,
,,,-00.000008600000,   3.28000,
,,,-00.000008560000,   3.30000,
,,,-00.000008520000,   3.30000,
,,,-00.000008480000,   3.28000,
,,,-00.000008440000,   3.28000,
,,,-00.000008400000,   3.26000,
,,,-00.000008360000,   3.26000,
,,,-00.000008320000,   3.30000,
,,,-00.000008280000,   3.28000,
,,,-00.000008240000,   3.26000,
,,,-00.000008200000,   3.26000,
,,,-00.000008160000,   3.28000,
,,,-00.000008120000,   3.26000,
,,,-00.000008080000,   3.28000,
,,,-00.000008040000,   3.28000,
,,,-00.000008000000,   3.28000,
,,,-00.000007960000,   3.28000,
,,,-00.000007920000,   3.28000,
,,,-00.000007880000,   3.26000,
,,,-00.000007840000,   3.30000,
,,,-00.000007800000,   3.30000,
,,,-00.000007760000,   3.28000,
,,,-00.000007720000,   3.30000,
,,,-00.000007680000,   3.28000,
,,,-00.000007640000,   3.24000,
,,,-00.000007600000,   3.28000,
,,,-00.000007560000,   3.32000,
,,,-00.000007520000,   3.30000,
,,,-00.000007480000,   3.30000,
,,,-00.000007440000,   3.28000,
,,,-00.000007400000,   3.28000,
,,,-00.000007360000,   3.28000,
,,,-00.000007320000,   3.28000,
,,,-00.000007280000,   3.30000,
,,,-00.000007240000,   3.28000,
,,,-00.000007200000,   3.28000,
,,,-00.000007160000,   3.30000,
,,,-00.000007120000,   3.26000,
,,,-00.000007080000,   3.30000,
,,,-00.000007040000,   3.30000,
,,,-00.000007000000,   3.32000,
,,,-00.000006960000,   3.28000,
,,,-00.000006920000,   3.30000,
,,,-00.000006880000,   3.26000,
,,,-00.000006840000,   3.28000,
,,,-00.000006800000,   3.28000,
,,,-00.000006760000,   3.28000,
,,,-00.000006720000,   3.32000,
,,,-00.000006680000,   3.28000,
