Record Length,2.500000e+03,,  -0.000000840000,   3.28000,
Sample Interval,4.000000e-09,,  -0.000000836000,   3.30000,
Trigger Point,2.100000000000e+02,,  -0.000000832000,   3.30000,
,,,  -0.000000828000,   3.32000,
,,,  -0.000000824000,   3.28000,
,,,  -0.000000820000,   3.28000,
Source,CH1,,  -0.000000816000,   3.30000,
Vertical Units,V,,  -0.000000812000,   3.32000,
Vertical Scale,5.000000e-01,,  -0.000000808000,   3.30000,
Vertical Offset,-1.680000e+00,,  -0.000000804000,   3.30000,
Horizontal Units,s,,  -0.000000800000,   3.30000,
Horizontal Scale,1.000000e-06,,  -0.000000796000,   3.32000,
Pt Fmt,Y,,  -0.000000792000,   3.30000,
Yzero,0.000000e+00,,  -0.000000788000,   3.30000,
Probe Atten,1.000000e+01,,  -0.000000784000,   3.28000,
Model Number,TDS1002B,,  -0.000000780000,   3.30000,
Serial Number,C030480,,  -0.000000776000,   3.30000,
Firmware Version,FV:v22.13,,  -0.000000772000,   3.32000,
,,,-00.000000768000,   3.28000,
,,,-00.000000764000,   3.30000,
,,,-00.000000760000,   3.28000,
,,,-00.000000756000,   3.28000,
,,,-00.000000752000,   3.32000,
,,,-00.000000748000,   3.30000,
,,,-00.000000744000,   3.30000,
,,,-00.000000740000,   3.28000,
,,,-00.000000736000,   3.30000,
,,,-00.000000732000,   3.28000,
,,,-00.000000728000,   3.28000,
,,,-00.000000724000,   3.30000,
,,,-00.000000720000,   3.30000,
,,,-00.000000716000,   3.28000,
,,,-00.000000712000,   3.34000,
,,,-00.000000708000,   3.30000,
,,,-00.000000704000,   3.30000,
,,,-00.000000700000,   3.32000,
,,,-00.000000696000,   3.28000,
,,,-00.000000692000,   3.30000,
,,,-00.000000688000,   3.32000,
,,,-00.000000684000,   3.30000,
,,,-00.000000680000,   3.32000,
,,,-00.000000676000,   3.28000,
,,,-00.000000672000,   3.28000,
,,,-00.000000668000,   3.32000,
,,,-00.000000664000,   3.30000,
,,,-00.000000660000,   3.32000,
,,,-00.000000656000,   3.30000,
,,,-00.000000652000,   3.28000,
,,,-00.000000648000,   3.30000,
,,,-00.000000644000,   3.28000,
,,,-00.000000640000,   3.28000,
,,,-00.000000636000,   3.30000,
,,,-00.000000632000,   3.30000,
,,,-00.000000628000,   3.32000,
,,,-00.000000624000,   3.30000,
,,,-00.000000620000,   3.28000,
,,,-00.000000616000,   3.28000,
,,,-00.000000612000,   3.28000,
,,,-00.000000608000,   3.30000,
,,,-00.000000604000,   3.28000,
,,,-00.000000600000,   3.30000,
,,,-00.000000596000,   3.30000,
,,,-00.000000592000,   3.30000,
,,,-00.000000588000,   3.30000,
,,,-00.000000584000,   3.30000,
,,,-00.000000580000,   3.32000,
,,,-00.000000576000,   3.30000,
,,,-00.000000572000,   3.28000,
,,,-00.000000568000,   3.32000,
,,,-00.000000564000,   3.30000,
,,,-00.000000560000,   3.32000,
,,,-00.000000556000,   3.30000,
,,,-00.000000552000,   3.32000,
,,,-00.000000548000,   3.30000,
,,,-00.000000544000,   3.32000,
,,,-00.000000540000,   3.30000,
,,,-00.000000536000,   3.30000,
,,,-00.000000532000,   3.30000,
,,,-00.000000528000,   3.30000,
,,,-00.000000524000,   3.30000,
,,,-00.000000520000,   3.32000,
,,,-00.000000516000,   3.32000,
,,,-00.000000512000,   3.32000,
,,,-00.000000508000,   3.30000,
,,,-00.000000504000,   3.30000,
,,,-00.000000500000,   3.30000,
,,,-00.000000496000,   3.30000,
,,,-00.000000492000,   3.30000,
,,,-00.000000488000,   3.30000,
,,,-00.000000484000,   3.30000,
,,,-00.000000480000,   3.32000,
,,,-00.000000476000,   3.28000,
,,,-00.000000472000,   3.30000,
,,,-00.000000468000,   3.30000,
,,,-00.000000464000,   3.30000,
,,,-00.000000460000,   3.34000,
,,,-00.000000456000,   3.32000,
,,,-00.000000452000,   3.30000,
,,,-00.000000448000,   3.32000,
,,,-00.000000444000,   3.28000,
,,,-00.000000440000,   3.28000,
,,,-00.000000436000,   3.30000,
,,,-00.000000432000,   3.34000,
,,,-00.000000428000,   3.30000,
,,,-00.000000424000,   3.30000,
,,,-00.000000420000,   3.30000,
,,,-00.000000416000,   3.34000,
,,,-00.000000412000,   3.28000,
,,,-00.000000408000,   3.32000,
,,,-00.000000404000,   3.32000,
,,,-00.000000400000,   3.30000,
,,,-00.000000396000,   3.32000,
,,,-00.000000392000,   3.30000,
,,,-00.000000388000,   3.30000,
,,,-00.000000384000,   3.30000,
,,,-00.000000380000,   3.28000,
,,,-00.000000376000,   3.30000,
,,,-00.000000372000,   3.28000,
,,,-00.000000368000,   3.30000,
,,,-00.000000364000,   3.30000,
,,,-00.000000360000,   3.32000,
,,,-00.000000356000,   3.32000,
,,,-00.000000352000,   3.30000,
,,,-00.000000348000,   3.30000,
,,,-00.000000344000,   3.30000,
,,,-00.000000340000,   3.30000,
,,,-00.000000336000,   3.30000,
,,,-00.000000332000,   3.28000,
,,,-00.000000328000,   3.30000,
,,,-00.000000324000,   3.32000,
,,,-00.000000320000,   3.30000,
,,,-00.000000316000,   3.36000,
,,,-00.000000312000,   3.30000,
,,,-00.000000308000,   3.30000,
,,,-00.000000304000,   3.30000,
,,,-00.000000300000,   3.32000,
,,,-00.000000296000,   3.28000,
,,,-00.000000292000,   3.30000,
,,,-00.000000288000,   3.30000,
,,,-00.000000284000,   3.32000,
,,,-00.000000280000,   3.30000,
,,,-00.000000276000,   3.28000,
,,,-00.000000272000,   3.32000,
,,,-00.000000268000,   3.30000,
,,,-00.000000264000,   3.30000,
,,,-00.000000260000,   3.30000,
,,,-00.000000256000,   3.28000,
,,,-00.000000252000,   3.32000,
,,,-00.000000248000,   3.30000,
,,,-00.000000244000,   3.30000,
,,,-00.000000240000,   3.28000,
,,,-00.000000236000,   3.28000,
,,,-00.000000232000,   3.32000,
,,,-00.000000228000,   3.30000,
,,,-00.000000224000,   3.30000,
,,,-00.000000220000,   3.26000,
,,,-00.000000216000,   3.28000,
,,,-00.000000212000,   3.30000,
,,,-00.000000208000,   3.30000,
,,,-00.000000204000,   3.32000,
,,,-00.000000200000,   3.30000,
,,,-00.000000196000,   3.28000,
,,,-00.000000192000,   3.30000,
,,,-00.000000188000,   3.30000,
,,,-00.000000184000,   3.30000,
,,,-00.000000180000,   3.30000,
,,,-00.000000176000,   3.28000,
,,,-00.000000172000,   3.32000,
,,,-00.000000168000,   3.30000,
,,,-00.000000164000,   3.28000,
,,,-00.000000160000,   3.30000,
,,,-00.000000156000,   3.30000,
,,,-00.000000152000,   3.28000,
,,,-00.000000148000,   3.32000,
,,,-00.000000144000,   3.30000,
,,,-00.000000140000,   3.28000,
,,,-00.000000136000,   3.30000,
,,,-00.000000132000,   3.30000,
,,,-00.000000128000,   3.30000,
,,,-00.000000124000,   3.30000,
,,,-00.000000120000,   3.30000,
,,,-00.000000116000,   3.28000,
,,,-00.000000112000,   3.30000,
,,,-00.000000108000,   3.32000,
,,,-00.000000104000,   3.30000,
,,,-00.000000100000,   3.30000,
,,,-00.000000096000,   3.30000,
,,,-00.000000092000,   3.28000,
,,,-00.000000088000,   3.28000,
,,,-00.000000084000,   3.30000,
,,,-00.000000080000,   3.28000,
,,,-00.000000076000,   3.32000,
,,,-00.000000072000,   3.30000,
,,,-00.000000068000,   3.30000,
,,,-00.000000064000,   3.30000,
,,,-00.000000060000,   3.28000,
,,,-00.000000056000,   3.30000,
,,,-00.000000052000,   3.30000,
,,,-00.000000048000,   3.28000,
,,,-00.000000044000,   3.30000,
,,,-00.000000040000,   3.28000,
,,,-00.000000036000,   3.32000,
,,,-00.000000032000,   3.30000,
,,,-00.000000028000,   3.26000,
,,,-00.000000024000,   3.28000,
,,,-00.000000020000,   3.32000,
,,,-00.000000016000,   3.28000,
,,,-00.000000012000,   3.28000,
,,,-00.000000008000,   3.28000,
,,,-00.000000004000,   3.32000,
,,,-00.000000000000,   3.06000,
,,,00.000000004000,   2.32000,
,,,00.000000008000,   2.00000,
,,,00.000000012000,   1.96000,
,,,00.000000016000,   1.60000,
,,,00.000000020000,   1.24000,
,,,00.000000024000,   1.06000,
,,,00.000000028000,   0.88000,
,,,00.000000032000,   0.76000,
,,,00.000000036000,   0.60000,
,,,00.000000040000,   0.52000,
,,,00.000000044000,   0.44000,
,,,00.000000048000,   0.34000,
,,,00.000000052000,   0.28000,
,,,00.000000056000,   0.26000,
,,,00.000000060000,   0.22000,
,,,00.000000064000,   0.18000,
,,,00.000000068000,   0.18000,
,,,00.000000072000,   0.12000,
,,,00.000000076000,   0.10000,
,,,00.000000080000,   0.06000,
,,,00.000000084000,   0.04000,
,,,00.000000088000,   0.02000,
,,,00.000000092000,   0.04000,
,,,00.000000096000,   0.02000,
,,,00.000000100000,   0.02000,
,,,00.000000104000,   0.08000,
,,,00.000000108000,   0.04000,
,,,00.000000112000,   0.02000,
,,,00.000000116000,   0.02000,
,,,00.000000120000,   0.02000,
,,,00.000000124000,   0.00000,
,,,00.000000128000,   0.00000,
,,,00.000000132000,   0.02000,
,,,00.000000136000,   0.04000,
,,,00.000000140000,  -0.02000,
,,,00.000000144000,   0.00000,
,,,00.000000148000,   0.02000,
,,,00.000000152000,   0.02000,
,,,00.000000156000,   0.00000,
,,,00.000000160000,   0.00000,
,,,00.000000164000,   0.02000,
,,,00.000000168000,   0.00000,
,,,00.000000172000,   0.00000,
,,,00.000000176000,   0.00000,
,,,00.000000180000,   0.02000,
,,,00.000000184000,   0.04000,
,,,00.000000188000,   0.00000,
,,,00.000000192000,   0.02000,
,,,00.000000196000,   0.04000,
,,,00.000000200000,   0.02000,
,,,00.000000204000,   0.00000,
,,,00.000000208000,   0.00000,
,,,00.000000212000,   0.02000,
,,,00.000000216000,   0.02000,
,,,00.000000220000,   0.02000,
,,,00.000000224000,   0.02000,
,,,00.000000228000,   0.00000,
,,,00.000000232000,   0.02000,
,,,00.000000236000,   0.04000,
,,,00.000000240000,  -0.02000,
,,,00.000000244000,   0.00000,
,,,00.000000248000,   0.00000,
,,,00.000000252000,   0.02000,
,,,00.000000256000,   0.02000,
,,,00.000000260000,   0.00000,
,,,00.000000264000,   0.02000,
,,,00.000000268000,   0.04000,
,,,00.000000272000,   0.02000,
,,,00.000000276000,   0.02000,
,,,00.000000280000,   0.02000,
,,,00.000000284000,   0.04000,
,,,00.000000288000,   0.02000,
,,,00.000000292000,   0.00000,
,,,00.000000296000,   0.04000,
,,,00.000000300000,   0.06000,
,,,00.000000304000,   0.04000,
,,,00.000000308000,   0.00000,
,,,00.000000312000,   0.04000,
,,,00.000000316000,   0.02000,
,,,00.000000320000,   0.00000,
,,,00.000000324000,   0.02000,
,,,00.000000328000,   0.06000,
,,,00.000000332000,   0.02000,
,,,00.000000336000,   0.58000,
,,,00.000000340000,   1.16000,
,,,00.000000344000,   1.46000,
,,,00.000000348000,   1.70000,
,,,00.000000352000,   2.00000,
,,,00.000000356000,   2.24000,
,,,00.000000360000,   2.44000,
,,,00.000000364000,   2.56000,
,,,00.000000368000,   2.66000,
,,,00.000000372000,   2.84000,
,,,00.000000376000,   2.90000,
,,,00.000000380000,   2.96000,
,,,00.000000384000,   3.06000,
,,,00.000000388000,   3.10000,
,,,00.000000392000,   3.14000,
,,,00.000000396000,   3.12000,
,,,00.000000400000,   3.16000,
,,,00.000000404000,   3.20000,
,,,00.000000408000,   3.18000,
,,,00.000000412000,   3.20000,
,,,00.000000416000,   3.26000,
,,,00.000000420000,   3.24000,
,,,00.000000424000,   3.26000,
,,,00.000000428000,   3.22000,
,,,00.000000432000,   3.28000,
,,,00.000000436000,   3.26000,
,,,00.000000440000,   3.26000,
,,,00.000000444000,   3.28000,
,,,00.000000448000,   3.26000,
,,,00.000000452000,   3.26000,
,,,00.000000456000,   3.30000,
,,,00.000000460000,   3.28000,
,,,00.000000464000,   3.28000,
,,,00.000000468000,   3.32000,
,,,00.000000472000,   3.30000,
,,,00.000000476000,   3.34000,
,,,00.000000480000,   3.30000,
,,,00.000000484000,   3.30000,
,,,00.000000488000,   3.34000,
,,,00.000000492000,   3.30000,
,,,00.000000496000,   3.28000,
,,,00.000000500000,   3.32000,
